"recid_use","p_current_age","p_charge","p_jail30","p_prison","p_probation","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","fail_appear_two_yr","fail_appear_two_plus","current_violent","current_violent20","pending_charge","prior_conviction_F","prior_conviction_M","violent_conviction","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","p_current_age21","p_current_age23","p_current_age25","p_current_age27","p_current_age29","p_current_age32","p_current_age35","p_current_age38","p_current_age42","p_current_age46","p_current_age51","p_current_age56","p_current_age62","p_current_age68","p_current_age75","p_age_first_offense21","p_age_first_offense23","p_age_first_offense25","p_age_first_offense27","p_age_first_offense29","p_age_first_offense32","p_age_first_offense35","p_age_first_offense38","p_age_first_offense42","p_age_first_offense46","p_age_first_offense51","p_age_first_offense56","p_age_first_offense62","p_age_first_offense68","p_age_first_offense75"
1,24,19,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,14,2,6,0,8,39,3,0,8,0,0,0,0,0,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,26,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9,0,2,4,2,10,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,26,15,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,0,8,18,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,55,6,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,3,2,3,7,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
-1,19,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,2,0,1,2,9,4,0,2,0,0,0,0,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,42,31,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,27,3,13,6,16,38,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
-1,48,11,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,3,6,3,9,7,5,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,55,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
-1,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,46,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
-1,45,15,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,6,3,2,4,5,18,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,39,29,1,2,5,0,0,0,0,3,0,0,0,1,0,1,0,18,8,9,4,17,37,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,23,19,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,9,2,8,5,10,28,1,0,7,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,20,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,30,22,0,1,4,0,2,0,1,0,0,0,1,0,0,0,0,14,6,7,6,13,32,13,0,3,0,0,0,0,0,11,8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1,40,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
-1,34,26,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,17,3,16,1,19,28,2,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,27,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,5,22,2,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,43,20,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,10,1,15,2,16,24,2,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
-1,28,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,24,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,3,6,2,0,0,2,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,21,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,1,1,5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,27,30,0,0,3,0,3,0,0,3,0,0,2,0,0,1,0,17,6,11,5,17,50,5,1,5,0,0,0,0,0,4,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,24,6,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,3,2,5,3,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,27,12,0,3,2,0,3,3,3,0,0,0,0,0,0,1,0,10,4,1,8,5,13,4,0,0,0,0,0,0,0,4,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,51,15,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,7,5,3,1,8,18,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,26,20,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,10,4,6,0,10,26,6,0,4,0,0,0,0,0,5,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,21,10,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,6,2,5,2,7,14,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,23,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,1,6,26,3,0,5,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,22,7,1,1,0,3,3,0,0,0,0,0,1,0,0,0,0,2,3,0,3,3,16,3,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,23,10,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,7,4,4,0,8,26,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,29,21,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,13,2,4,8,6,26,2,0,10,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,21,4,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,46,36,3,5,3,1,4,0,5,4,0,0,1,2,0,1,0,14,8,10,12,19,62,5,4,8,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,27,14,0,1,2,0,8,0,0,0,0,0,0,0,0,1,0,8,6,1,7,7,16,12,0,0,0,0,0,0,0,11,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,20,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,27,1,0,16,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,50,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
-1,26,11,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,3,6,4,9,14,7,0,1,0,0,0,0,0,5,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,19,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,2,5,2,7,8,6,0,0,1,0,0,0,0,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,23,9,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,14,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,27,17,0,0,4,0,0,0,3,5,0,0,1,0,0,1,0,9,3,2,7,5,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,27,4,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,8,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,28,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,0,19,39,1,0,8,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,38,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,28,9,0,0,5,0,1,0,3,4,0,0,0,0,0,1,0,2,2,2,4,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,22,28,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,24,2,10,1,12,62,1,0,1,9,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,32,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,23,9,0,0,2,0,1,0,1,3,0,0,0,0,0,1,0,4,2,4,4,6,11,2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,42,10,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1,5,1,6,5,2,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,24,26,0,0,2,0,7,0,0,0,0,0,0,0,0,1,0,22,3,16,10,19,34,12,0,1,0,0,0,0,0,10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,33,23,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,15,4,9,1,13,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,19,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,6,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,57,33,0,2,3,0,1,0,2,0,0,0,1,0,0,0,0,25,10,8,3,18,29,1,1,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,27,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,13,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,56,10,0,3,2,0,7,0,0,0,0,0,1,1,0,1,0,3,6,1,6,7,9,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
-1,35,29,0,3,3,0,2,0,1,0,0,0,1,0,0,0,0,8,11,9,3,20,44,3,0,13,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,42,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,20,21,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,12,5,0,3,6,20,9,0,5,0,0,0,0,0,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,35,8,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,3,0,5,5,5,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,32,11,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,30,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,2,4,1,6,23,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
-1,27,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,37,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
-1,53,8,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,2,7,8,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,29,8,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3,4,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
-1,27,18,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,11,3,6,1,9,15,3,0,5,0,0,0,0,0,3,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,40,7,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,2,3,4,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,27,11,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,2,6,18,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,19,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,38,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1,19,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,42,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,7,3,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,50,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
-1,50,30,1,3,3,0,0,0,2,1,0,0,0,0,0,0,0,9,6,14,3,20,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,49,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
-1,52,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
-1,21,12,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,10,2,5,1,7,9,3,0,3,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,27,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,11,1,7,1,8,19,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,29,43,1,1,8,0,14,0,0,1,0,0,0,2,0,1,0,26,11,15,19,29,46,22,0,0,1,0,0,0,0,22,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,26,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,0,3,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,40,35,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,29,13,8,17,21,42,25,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
-1,28,25,0,0,4,0,4,0,2,1,0,0,0,0,0,1,0,15,10,3,6,13,31,5,0,2,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,29,6,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,36,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1,25,11,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,4,1,6,1,7,7,2,0,1,0,0,0,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,45,15,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,5,1,4,1,5,19,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,29,19,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,8,1,9,5,10,21,6,0,2,0,0,0,0,0,4,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,34,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,4,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,33,58,0,3,5,1,2,0,1,0,0,0,0,3,0,0,0,42,15,19,3,36,84,2,2,27,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,1,0,4,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,47,10,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,1,7,27,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
